Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Oxford,19818300,2026-02-01 18:00:00,100.0,10.0,"",
FC Oxford,19818300,2026-02-01 18:00:00,100.0,10.0,Absolute amazing time,
FC Oxford,19818300,2026-02-01 18:00:00,100.0,10.0,The whole thing was extraordinary experience I’m definitely coming back here again,
FC Oxford,19820932,2026-02-02 12:30:00,100.0,10.0,"",
FC Oxford,19820932,2026-02-02 12:30:00,100.0,10.0,It was a lovely time,
FC Oxford,19820932,2026-02-02 12:30:00,100.0,10.0,Stevie,
FC Oxford,19820932,2026-02-02 12:30:00,100.0,10.0,They were very helpful and we held nice conversation,
FC Oxford,19821090,2026-02-02 12:00:00,100.0,10.0,"",
FC Oxford,19821090,2026-02-02 12:00:00,100.0,10.0,Been before,
FC Oxford,19821090,2026-02-02 12:00:00,100.0,10.0,Fast and friendly service,
FC Oxford,19821090,2026-02-02 12:00:00,100.0,10.0,Friendly and helpful,
FC Oxford,19821090,2026-02-02 12:00:00,100.0,10.0,Isaiah,
FC Oxford,19821106,2026-02-01 12:00:00,100.0,10.0,"",
FC Oxford,19821106,2026-02-01 12:00:00,100.0,10.0,"Just good fun, I’m not really a darts person but my partner is so that’s why we went originally. This was our second time and we both really enjoy it!",
FC Oxford,19821106,2026-02-01 12:00:00,100.0,10.0,"Only thing I’d prefer is an auto order system for drinks when you’re actually there, like a QR menu sort of arrangement",
FC Oxford,19821430,2026-02-02 12:30:00,100.0,10.0,"",
FC Oxford,19821430,2026-02-02 12:30:00,100.0,10.0,Checking up on us and explained the game really well,
FC Oxford,19821430,2026-02-02 12:30:00,100.0,10.0,Isaiah,
FC Oxford,19821430,2026-02-02 12:30:00,100.0,10.0,Nope it was a great experience,
FC Oxford,19821430,2026-02-02 12:30:00,100.0,10.0,Was amazing,
FC Oxford,19843944,2026-02-02 12:30:00,100.0,10.0,"",
FC Oxford,19843944,2026-02-02 12:30:00,100.0,10.0,"Great experience again, we’ve been before and will continue to visit. A great way to enjoy time together with friends and family.",
FC Oxford,19843944,2026-02-02 12:30:00,100.0,10.0,Isaiah,
FC Oxford,19843944,2026-02-02 12:30:00,100.0,10.0,Made us feel welcome and was at hand at all times to help in anyway he could.,
FC Oxford,19843944,2026-02-02 12:30:00,100.0,10.0,We had a great time Isaiah looked after us so well. Explaining how the games worked. Nothing was too much trouble for him. Food was amazing hot and so tasty.,
FC Oxford,19843965,2026-02-03 20:30:00,82.6,9.0,"",
FC Oxford,19843965,2026-02-03 20:30:00,82.6,9.0,"We loved it, the staff were really friendly and offered us to play darts for free. We loved how it was so student friendly by offering us to use student discount. The food was lovely and the atmosphere was so good. It was one of our birthdays in the group and they gave a free dessert for her birthday which was really nice.",
FC Oxford,19846214,2026-01-30 22:00:00,100.0,10.0,"",
FC Oxford,19846214,2026-01-30 22:00:00,100.0,10.0,"My time at flight club this past Friday was very good, it was very busy in there yet the service was great the entire stay. So friendly and a great atmosphere",
FC Oxford,19847301,2026-02-04 20:30:00,100.0,10.0,"",
FC Oxford,19847301,2026-02-04 20:30:00,100.0,10.0,"Great time, thanks!",
FC Oxford,19847301,2026-02-04 20:30:00,100.0,10.0,Isaiah,
FC Oxford,19847301,2026-02-04 20:30:00,100.0,10.0,Isaiah was very welcoming and lovely!,
FC Oxford,19847301,2026-02-04 20:30:00,100.0,10.0,Was a lovely first time experience!,
FC Oxford,19847302,2026-02-04 20:30:00,100.0,10.0,"",
FC Oxford,19847302,2026-02-04 20:30:00,100.0,10.0,"Friendly and polite, an asset to your team :)",
FC Oxford,19847302,2026-02-04 20:30:00,100.0,10.0,Isaiah,
FC Oxford,19847302,2026-02-04 20:30:00,100.0,10.0,Really friendly team and cheap drinks,
FC Oxford,19899654,2026-02-05 18:30:00,92.7,10.0,"",
FC Oxford,19899654,2026-02-05 18:30:00,92.7,10.0,Connor,
FC Oxford,19899654,2026-02-05 18:30:00,92.7,10.0,Connor and Team were absolutely terrific!!,
FC Oxford,19899654,2026-02-05 18:30:00,92.7,10.0,Connor and Team were very courteous and professional,
FC Oxford,19899725,2026-02-05 23:00:00,100.0,10.0,"",
FC Oxford,19899725,2026-02-05 23:00:00,100.0,10.0,"Amazing fun, and excellent service, it was a great date, will definitely be back!",
FC Oxford,19899725,2026-02-05 23:00:00,100.0,10.0,Connor,
FC Oxford,19899725,2026-02-05 23:00:00,100.0,10.0,"Connor was amazing, was very easy to talk to, and gave us great drinks recommendations, and is such a lovely person. Will look forward to seeing you again Connor!",
FC Oxford,19906596,2026-02-05 12:00:00,100.0,10.0,"",
FC Oxford,19906596,2026-02-05 12:00:00,100.0,10.0,"Good fun, great interactive content, lovely friendly and helpful staff, tasty food and a great atmosphere",
FC Oxford,19906596,2026-02-05 12:00:00,100.0,10.0,"Not sure, but both were brilliant",
FC Oxford,19906596,2026-02-05 12:00:00,100.0,10.0,"Super attentive, friendly and helpful",
FC Oxford,19910959,2026-02-06 22:30:00,100.0,10.0,"",
FC Oxford,19910959,2026-02-06 22:30:00,100.0,10.0,she was very friendly and bubbly. great service great management,
FC Oxford,19910959,2026-02-06 22:30:00,100.0,10.0,They were very nice,
FC Oxford,19910959,2026-02-06 22:30:00,100.0,10.0,Zoe,
FC Oxford,19911092,2026-02-06 22:00:00,100.0,10.0,"",
FC Oxford,19911092,2026-02-06 22:00:00,100.0,10.0,Great service. Great management.,
FC Oxford,19911092,2026-02-06 22:00:00,100.0,10.0,Henry and isaiah,
FC Oxford,19911092,2026-02-06 22:00:00,100.0,10.0,N/A,
FC Oxford,19911092,2026-02-06 22:00:00,100.0,10.0,They were amazing,
FC Oxford,19911096,2026-02-06 23:30:00,97.6,9.0,"",
FC Oxford,19911096,2026-02-06 23:30:00,97.6,9.0,isaiah and onyx,
FC Oxford,19911096,2026-02-06 23:30:00,97.6,9.0,It was great,
FC Oxford,19911096,2026-02-06 23:30:00,97.6,9.0,they looked after me very well,
FC Oxford,19911103,2026-02-06 23:30:00,97.6,9.0,"",
FC Oxford,19911103,2026-02-06 23:30:00,97.6,9.0,Carol and Isaiah,
FC Oxford,19911103,2026-02-06 23:30:00,97.6,9.0,Carol and Isaiah did a great job and made us feel really welcome,
FC Oxford,19911103,2026-02-06 23:30:00,97.6,9.0,It was great,
FC Oxford,19911140,2026-02-07 00:00:00,100.0,10.0,"",
FC Oxford,19911140,2026-02-07 00:00:00,100.0,10.0,Connor,
FC Oxford,19911140,2026-02-07 00:00:00,100.0,10.0,Just really nice guy,
FC Oxford,19911140,2026-02-07 00:00:00,100.0,10.0,Service is great. Connor was really nice and welcoming,
FC Oxford,19920041,2026-02-07 11:30:00,100.0,10.0,"",
FC Oxford,19920041,2026-02-07 11:30:00,100.0,10.0,Xxxxxxxx,
FC Oxford,19924713,2026-02-07 19:30:00,100.0,10.0,"",
FC Oxford,19924713,2026-02-07 19:30:00,100.0,10.0,isaiah served us,
FC Oxford,19924713,2026-02-07 19:30:00,100.0,10.0,Really good,
FC Oxford,19924718,2026-02-07 23:00:00,97.8,10.0,"",
FC Oxford,19924718,2026-02-07 23:00:00,97.8,10.0,"Amazing service, would recommend 100%",
FC Oxford,19924718,2026-02-07 23:00:00,97.8,10.0,Amazing would recommend,
FC Oxford,19924718,2026-02-07 23:00:00,97.8,10.0,Isaiah,
FC Oxford,19924721,2026-02-07 23:00:00,100.0,10.0,"",
FC Oxford,19924721,2026-02-07 23:00:00,100.0,10.0,Friends who have been,
FC Oxford,19924721,2026-02-07 23:00:00,100.0,10.0,Isaiah,
FC Oxford,19924721,2026-02-07 23:00:00,100.0,10.0,Isaiah helped out throughout the night perfect service,
FC Oxford,19924721,2026-02-07 23:00:00,100.0,10.0,No,
FC Oxford,19924721,2026-02-07 23:00:00,100.0,10.0,Really good perfect experience,
FC Oxford,19924742,2026-02-07 09:30:00,97.2,10.0,"",
FC Oxford,19924742,2026-02-07 09:30:00,97.2,10.0,Bell,
FC Oxford,19924742,2026-02-07 09:30:00,97.2,10.0,Bell went out of her way to make our night better,
FC Oxford,19924742,2026-02-07 09:30:00,97.2,10.0,Was excellent,
FC Oxford,19924744,2026-02-07 21:30:00,97.2,10.0,"",
FC Oxford,19924744,2026-02-07 21:30:00,97.2,10.0,Amazing experience!,
FC Oxford,19924744,2026-02-07 21:30:00,97.2,10.0,Bell,
FC Oxford,19924744,2026-02-07 21:30:00,97.2,10.0,"nothing at all, amzixng!",
FC Oxford,19924744,2026-02-07 21:30:00,97.2,10.0,"So lovely, so attentive. amazing experience! x",
FC Oxford,19924758,2026-02-07 08:30:00,75.0,2.0,"",
FC Oxford,19924758,2026-02-07 08:30:00,75.0,2.0,Bell,
FC Oxford,19924758,2026-02-07 08:30:00,75.0,2.0,No,
FC Oxford,19924758,2026-02-07 08:30:00,75.0,2.0,Quick service with drinks,
FC Oxford,19924758,2026-02-07 08:30:00,75.0,2.0,Team was friendly and great people! Really recommend it,
FC Oxford,19924763,2026-02-07 23:00:00,100.0,10.0,"",
FC Oxford,19924763,2026-02-07 23:00:00,100.0,10.0,It’s was a slay,
FC Oxford,19924763,2026-02-07 23:00:00,100.0,10.0,Martyna,
FC Oxford,19924763,2026-02-07 23:00:00,100.0,10.0,No,
FC Oxford,19924763,2026-02-07 23:00:00,100.0,10.0,She slayed,
FC Oxford,19924775,2026-02-07 10:30:00,100.0,10.0,"",
FC Oxford,19924775,2026-02-07 10:30:00,100.0,10.0,Bell was fantastic! Really lovely and accommodating! She needs a raise!,
FC Oxford,19924775,2026-02-07 10:30:00,100.0,10.0,Bell!,
FC Oxford,19924775,2026-02-07 10:30:00,100.0,10.0,Fab family night out! Easy to play! Great music!,
FC Oxford,19924775,2026-02-07 10:30:00,100.0,10.0,Nothing,
FC Oxford,19924777,2026-02-07 22:30:00,88.9,9.0,"",
FC Oxford,19924777,2026-02-07 22:30:00,88.9,9.0,Bell,
FC Oxford,19924777,2026-02-07 22:30:00,88.9,9.0,Great atmosphere we had so much fun and all the staff were fantastic especially Bell,
FC Oxford,19924780,2026-02-07 22:30:00,97.2,10.0,"",
FC Oxford,19924780,2026-02-07 22:30:00,97.2,10.0,Deals on stuff,
FC Oxford,19924780,2026-02-07 22:30:00,97.2,10.0,"He was always checking in, always making sure we were okay and when we left he said goodbye to us with the biggest smile in a chaotic place!! Can not praise the kid enough",
FC Oxford,19924780,2026-02-07 22:30:00,97.2,10.0,Henry,
FC Oxford,19924780,2026-02-07 22:30:00,97.2,10.0,Service was slow at first but then picked up thanks to Henry. He was bubbly and constantly making sure we were okay and had drinks. Never have I or anyone else had to wait for a drink which is rare in hospitality,
FC Oxford,19924788,2026-02-07 07:00:00,100.0,10.0,"",
FC Oxford,19924788,2026-02-07 07:00:00,100.0,10.0,1 Excellent,
FC Oxford,19924788,2026-02-07 07:00:00,100.0,10.0,Bell,
FC Oxford,19924788,2026-02-07 07:00:00,100.0,10.0,I heard positive feedback,
FC Oxford,19924788,2026-02-07 07:00:00,100.0,10.0,Through friends,
FC Oxford,19924788,2026-02-07 07:00:00,100.0,10.0,"Very accommodating and friendly, helped with any query’s we had",
FC Oxford,19924803,2026-02-07 22:30:00,100.0,10.0,"",
FC Oxford,19924803,2026-02-07 22:30:00,100.0,10.0,Great!,
FC Oxford,19924816,2026-02-07 23:30:00,100.0,10.0,"",
FC Oxford,19924816,2026-02-07 23:30:00,100.0,10.0,Bell,
FC Oxford,19924816,2026-02-07 23:30:00,100.0,10.0,Bell was always around and very keen host! Always friendly and amazing to deal with! Will come back,
FC Oxford,19924816,2026-02-07 23:30:00,100.0,10.0,Bell was an amazing host! Very friendly and made our night!,
FC Oxford,19924819,2026-02-07 23:30:00,94.4,10.0,"",
FC Oxford,19924819,2026-02-07 23:30:00,94.4,10.0,Bell,
FC Oxford,19924819,2026-02-07 23:30:00,94.4,10.0,Bell was outstanding and really made the experience for us and looked after our group so well I couldn’t praise her more,
FC Oxford,19924819,2026-02-07 23:30:00,94.4,10.0,The darts were great and Bell was so great to our group and made sure we were sorted and thanks to her we had a great experience all round,
FC Oxford,19924831,2026-02-07 22:30:00,100.0,10.0,"",
FC Oxford,19924831,2026-02-07 22:30:00,100.0,10.0,Best staff ever,
FC Oxford,19924831,2026-02-07 22:30:00,100.0,10.0,"Connor, Justin, Isaiah, Bell and Zoe were amazing. Also Phil and Onyx who made my special drinks. Thank you guys <3",
FC Oxford,19924831,2026-02-07 22:30:00,100.0,10.0,Just very lovely and friendly,
FC Oxford,19925442,2026-02-08 00:09:00,100.0,,"Fantastic time at flight club with a group of 8 - was served throughout the night by Martyne who was not only superb in helping us, explaining the games and ensuring we had everything we needed but also for checking in on us across the nightWould definitely come again!",""
FC Oxford,19925443,2026-02-08 00:08:00,100.0,,"Really good time, friendly staff and good fun!!!",""
FC Oxford,19925444,2026-02-08 00:06:00,80.0,,"",""
FC Oxford,19933230,2026-02-07 14:30:00,92.7,10.0,"",
FC Oxford,19933230,2026-02-07 14:30:00,92.7,10.0,"Enjoyed the food & drink. Plenty of pizza. Had great fun with the darts, as did everyone in the group. The games were easy to follow, participate in & kept a competitive edge. Great fun. Look foward to doing it all again.",
FC Oxford,19933230,2026-02-07 14:30:00,92.7,10.0,"Include cider in the drinks option.A little longer on the darts - enjoyed it alot, as did everyone in the group, and were we mostly non dart players !!",
FC Oxford,19933237,2026-02-07 15:00:00,100.0,10.0,"",
FC Oxford,19933237,2026-02-07 15:00:00,100.0,10.0,First time and definitely not the last!,
FC Oxford,19933247,2026-02-07 16:00:00,97.8,10.0,"",
FC Oxford,19933247,2026-02-07 16:00:00,97.8,10.0,Was really good fun,
FC Oxford,19933428,2026-02-07 14:30:00,100.0,10.0,"",
FC Oxford,19933428,2026-02-07 14:30:00,100.0,10.0,"Great fun, great music and well organised and looked after by staff",
FC Oxford,19934102,2026-02-07 22:00:00,100.0,10.0,"",
FC Oxford,19934102,2026-02-07 22:00:00,100.0,10.0,Belle,
FC Oxford,19934102,2026-02-07 22:00:00,100.0,10.0,It was a great experience for my birthday,
FC Oxford,19934102,2026-02-07 22:00:00,100.0,10.0,She was super helpful and so sweet! She also gave us 45 minutes extra which was a great add on!,
FC Oxford,19934981,2026-02-08 10:50:00,80.0,,"",""
FC Oxford,19936233,2026-02-07 19:00:00,82.9,10.0,"",
FC Oxford,19936233,2026-02-07 19:00:00,82.9,10.0,Had a great time playing darts,
FC Oxford,19936233,2026-02-07 19:00:00,82.9,10.0,I found the drinks to be quite expensive for what they were but generally was a very good evening would go again,
FC Oxford,19936587,2026-02-08 14:30:00,100.0,,"",""
FC Oxford,19939790,2026-02-09 01:31:00,100.0,,"",""
FC Oxford,19944526,2026-02-09 04:00:00,100.0,10.0,"",
FC Oxford,19944526,2026-02-09 04:00:00,100.0,10.0,"Great fun and great service, food looked good, will eat next time",
FC Oxford,19948351,2026-02-08 18:00:00,95.1,10.0,"",
FC Oxford,19948351,2026-02-08 18:00:00,95.1,10.0,"Fantastic experience from the atmosphere,  staff, service.",
FC Oxford,19949348,2026-02-09 11:36:00,100.0,,"Went with a group of girls. Fantastic night and lots of fun. Amazing atmosphere,  great staff and good range of food and drinks. Food could have been better (tastier and hotter) but catering for a group is always hassle and there was lots of different dietary requirements. Plus we weren't really there for gourmet food it was about the vibes which were spot on",""
FC Oxford,19952336,2026-02-09 21:00:00,100.0,10.0,"",
FC Oxford,19952336,2026-02-09 21:00:00,100.0,10.0,Connor was delicious,
FC Oxford,19952336,2026-02-09 21:00:00,100.0,10.0,Mmmmm,
FC Oxford,19952337,2026-02-09 22:00:00,100.0,10.0,"",
FC Oxford,19952337,2026-02-09 22:00:00,100.0,10.0,Connor,
FC Oxford,19952337,2026-02-09 22:00:00,100.0,10.0,Friends,
FC Oxford,19952337,2026-02-09 22:00:00,100.0,10.0,Very attentive and very friendly,
FC Oxford,19952337,2026-02-09 22:00:00,100.0,10.0,We had a great time. Our server Connor was fantastic. I,
FC Oxford,19952341,2026-02-09 22:00:00,100.0,10.0,"",
FC Oxford,19952341,2026-02-09 22:00:00,100.0,10.0,Connor,
FC Oxford,19952341,2026-02-09 22:00:00,100.0,10.0,"IRELAND FLREVVEEEERRRRRRRR🇮🇪🇮🇪🇮🇪🇮🇪🍀🍀☘️☘️ (pay him more, we know his fiance is reading this)",
FC Oxford,19952341,2026-02-09 22:00:00,100.0,10.0,IRRRRREEEELAAAAANNNDDDDD,
FC Oxford,19952341,2026-02-09 22:00:00,100.0,10.0,Pay Connor more,
FC Oxford,19952342,2026-02-09 22:00:00,100.0,10.0,"",
FC Oxford,19952342,2026-02-09 22:00:00,100.0,10.0,Connor,
FC Oxford,19952342,2026-02-09 22:00:00,100.0,10.0,Connor was a great server really helped us out.,
FC Oxford,19952342,2026-02-09 22:00:00,100.0,10.0,Extremely attentive,
FC Oxford,19952343,2026-02-09 21:00:00,97.6,9.0,"",
FC Oxford,19952343,2026-02-09 21:00:00,97.6,9.0,Connor,
FC Oxford,19952343,2026-02-09 21:00:00,97.6,9.0,"Fantastic, efficient, so good we are wanting to come back next Friday with another group of friends who haven’t been.",
FC Oxford,19952343,2026-02-09 21:00:00,97.6,9.0,"Great food, wanting to come back next week!",
FC Oxford,19952343,2026-02-09 21:00:00,97.6,9.0,"Very polite and welcoming, we’re wanting to come back next Friday!",
FC Oxford,19952345,2026-02-09 22:00:00,94.4,8.0,"",
FC Oxford,19952345,2026-02-09 22:00:00,94.4,8.0,Brilliant,
FC Oxford,19952345,2026-02-09 22:00:00,94.4,8.0,Nothing,
FC Oxford,19952347,2026-02-09 22:00:00,91.7,8.0,"",
FC Oxford,19952347,2026-02-09 22:00:00,91.7,8.0,It was great atmosphere and friendly bar staff with good offers,
FC Oxford,19952348,2026-02-09 22:00:00,100.0,10.0,"",
FC Oxford,19952348,2026-02-09 22:00:00,100.0,10.0,Chatty,
FC Oxford,19952348,2026-02-09 22:00:00,100.0,10.0,Connor,
FC Oxford,19952348,2026-02-09 22:00:00,100.0,10.0,Great price,
FC Oxford,19952348,2026-02-09 22:00:00,100.0,10.0,Wonderful,
FC Oxford,19952469,2026-02-09 20:00:00,100.0,10.0,"",
FC Oxford,19952469,2026-02-09 20:00:00,100.0,10.0,"Always moving non stop, he always made sure we were okay and was very funny. Told us it was his first official shift",
FC Oxford,19952469,2026-02-09 20:00:00,100.0,10.0,"Great games, a lot to choose from. Very friendly service",
FC Oxford,19952469,2026-02-09 20:00:00,100.0,10.0,Henry,
FC Oxford,19952501,2026-02-09 21:00:00,100.0,10.0,"",
FC Oxford,19952501,2026-02-09 21:00:00,100.0,10.0,"Great night, please give me the bar tab 🙏🏻",
FC Oxford,19955917,2026-02-08 11:00:00,82.9,9.0,"",
FC Oxford,19955917,2026-02-08 11:00:00,82.9,9.0,"We had a booking at 11, they wouldn't let us in at 10 to, so obviously that meant we didn't actually start playing darts until about 10 past. After that it was all fine, we enjoyed the darts. they told us to use the console to call them to order drinks, but they were pretty slow at coming over.",
FC Oxford,19955917,2026-02-08 11:00:00,82.9,9.0,"We had a good time, but the staff weren't over-friendly or over-speedy - they were ok, but nothing like as good as the London teams!",
FC Oxford,19962484,2026-02-10 18:00:00,100.0,10.0,"",
FC Oxford,19962484,2026-02-10 18:00:00,100.0,10.0,'-,
FC Oxford,19962484,2026-02-10 18:00:00,100.0,10.0,Been before,
FC Oxford,19962626,2026-02-10 18:00:00,100.0,10.0,"",
FC Oxford,19962626,2026-02-10 18:00:00,100.0,10.0,Great vibes and great games. With friendly staff,
FC Oxford,19963627,2026-02-10 20:30:00,100.0,10.0,"",
FC Oxford,19963627,2026-02-10 20:30:00,100.0,10.0,"It was amazing, fun and chill x",
FC Oxford,19963627,2026-02-10 20:30:00,100.0,10.0,N/A,
FC Oxford,19963627,2026-02-10 20:30:00,100.0,10.0,Quick service and very friendly,
FC Oxford,19971771,2026-02-10 13:30:00,100.0,10.0,"",
FC Oxford,19971771,2026-02-10 13:30:00,100.0,10.0,"Loved the look and feel of Flight Club, nicely spaced out darts boards, everything worked perfectly",
FC Oxford,19971771,2026-02-10 13:30:00,100.0,10.0,not sure,
FC Oxford,19971771,2026-02-10 13:30:00,100.0,10.0,Offer some additional time on our session due to no one being booked in afterwareds,
FC Oxford,19971771,2026-02-10 13:30:00,100.0,10.0,Seen them around,
FC Oxford,19974827,2026-02-11 15:36:00,80.0,,Great night here good fun good atmosphere some drinks a little pricey but other than that highly recommended,""
FC Oxford,19976214,2026-02-11 23:50:00,100.0,,"Flight Club Oxford is amazing. I came today on holiday from Spain and honestly felt right at home. The atmosphere is fantastic and the staff are incredibly friendly. Especially Arjona, the guy at the door welcoming everyone — he was very attentive, warm, and professional. It’s great to arrive somewhere and feel such positive energy. I will definitely come back.",""
FC Oxford,19982509,2026-02-10 15:30:00,97.6,10.0,"",
FC Oxford,19982509,2026-02-10 15:30:00,97.6,10.0,Really helpful,
FC Oxford,19982509,2026-02-10 15:30:00,97.6,10.0,Really nice staff very friendly and kept checking in on us 🤩,
FC Oxford,19982509,2026-02-10 15:30:00,97.6,10.0,Unknown.. sorry,
FC Oxford,19985469,2026-02-12 20:00:00,95.7,10.0,"",
FC Oxford,19985469,2026-02-12 20:00:00,95.7,10.0,Justin,
FC Oxford,19985469,2026-02-12 20:00:00,95.7,10.0,Justin was very accommodating and understanding,
FC Oxford,19985469,2026-02-12 20:00:00,95.7,10.0,JustinVery accommodating and kind.,
FC Oxford,19985693,2026-02-12 19:30:00,97.6,10.0,"",
FC Oxford,19985693,2026-02-12 19:30:00,97.6,10.0,It was very fun,
FC Oxford,19985699,2026-02-12 19:30:00,100.0,10.0,"",
FC Oxford,19985699,2026-02-12 19:30:00,100.0,10.0,Ella and Lukas,
FC Oxford,19985699,2026-02-12 19:30:00,100.0,10.0,It was great,
FC Oxford,19985699,2026-02-12 19:30:00,100.0,10.0,It was so good,
FC Oxford,19985699,2026-02-12 19:30:00,100.0,10.0,They were brilliant and very kind,
FC Oxford,19985705,2026-02-12 20:00:00,100.0,10.0,"",
FC Oxford,19985705,2026-02-12 20:00:00,100.0,10.0,Ella and Lukas,
FC Oxford,19985705,2026-02-12 20:00:00,100.0,10.0,Great,
FC Oxford,19985705,2026-02-12 20:00:00,100.0,10.0,No,
FC Oxford,19985915,2026-02-12 20:00:00,100.0,10.0,"",
FC Oxford,19985915,2026-02-12 20:00:00,100.0,10.0,"Ella, justin and lukas",
FC Oxford,19985915,2026-02-12 20:00:00,100.0,10.0,"Great at everything, super friendly and nice",
FC Oxford,19985915,2026-02-12 20:00:00,100.0,10.0,"Lukas, Ella and Justin, were amazing and very hospitable. Definitely coming back just to them",
FC Oxford,19986210,2026-02-12 19:30:00,100.0,10.0,"",
FC Oxford,19986210,2026-02-12 19:30:00,100.0,10.0,Good,
FC Oxford,19986210,2026-02-12 19:30:00,100.0,10.0,Lukas Ella and Justin,
FC Oxford,19986210,2026-02-12 19:30:00,100.0,10.0,They were great,
FC Oxford,19986212,2026-02-12 10:30:00,100.0,10.0,"",
FC Oxford,19986212,2026-02-12 10:30:00,100.0,10.0,Lucas justin and ella,
FC Oxford,19986212,2026-02-12 10:30:00,100.0,10.0,nice and polite,
FC Oxford,19986212,2026-02-12 10:30:00,100.0,10.0,No,
FC Oxford,19986212,2026-02-12 10:30:00,100.0,10.0,Very good,
FC Oxford,19986215,2026-02-12 21:00:00,91.7,10.0,"",
FC Oxford,19986215,2026-02-12 21:00:00,91.7,10.0,Good,
FC Oxford,19986215,2026-02-12 21:00:00,91.7,10.0,Lucas Justin and Ella were great today.,
FC Oxford,19986216,2026-02-12 21:00:00,92.7,9.0,"",
FC Oxford,19986216,2026-02-12 21:00:00,92.7,9.0,Justin,
FC Oxford,19986216,2026-02-12 21:00:00,92.7,9.0,Wonderful! Justin was amazing,
FC Oxford,19986216,2026-02-12 21:00:00,92.7,9.0,"Wonderful, attentive service",
FC Oxford,19986221,2026-02-12 19:00:00,100.0,10.0,"",
FC Oxford,19986221,2026-02-12 19:00:00,100.0,10.0,Justin and zoe,
FC Oxford,19986221,2026-02-12 19:00:00,100.0,10.0,So friendly and effecient,
FC Oxford,19986221,2026-02-12 19:00:00,100.0,10.0,So much fun! Great staff,
FC Oxford,19986223,2026-02-12 19:30:00,100.0,10.0,"",
FC Oxford,19986223,2026-02-12 19:30:00,100.0,10.0,goated,
FC Oxford,19986223,2026-02-12 19:30:00,100.0,10.0,Goated service,
FC Oxford,19986223,2026-02-12 19:30:00,100.0,10.0,"Lukas, Justin and ella",
FC Oxford,19986224,2026-02-12 21:00:00,92.7,10.0,"",
FC Oxford,19986224,2026-02-12 21:00:00,92.7,10.0,It was lovely,
FC Oxford,19986224,2026-02-12 21:00:00,92.7,10.0,LUCAS,
FC Oxford,19986224,2026-02-12 21:00:00,92.7,10.0,Lucas was a nice man and really kind but also wasn’t overwhelmed behind the bar,
FC Oxford,19986224,2026-02-12 21:00:00,92.7,10.0,Maybe try and improve the space even though it’s hard,
FC Oxford,19986227,2026-02-12 08:00:00,100.0,10.0,"",
FC Oxford,19986227,2026-02-12 08:00:00,100.0,10.0,Amazing service and had an amazing time,
FC Oxford,19986227,2026-02-12 08:00:00,100.0,10.0,Lucas Ella and Justin were amazing servers,
FC Oxford,19986227,2026-02-12 08:00:00,100.0,10.0,Lucas Jamie and Ella,
FC Oxford,19986228,2026-02-12 21:00:00,100.0,10.0,"",
FC Oxford,19986228,2026-02-12 21:00:00,100.0,10.0,Bartenders Zoe & Justin @ the Oxford branch were sensational. Would highly recommend. Great time.,
FC Oxford,19986228,2026-02-12 21:00:00,100.0,10.0,Justin & Zoe,
FC Oxford,19986228,2026-02-12 21:00:00,100.0,10.0,Perfect,
FC Oxford,19986228,2026-02-12 21:00:00,100.0,10.0,"Service, manner’s & atmosphere",
FC Oxford,19986230,2026-02-12 21:00:00,100.0,10.0,"",
FC Oxford,19986230,2026-02-12 21:00:00,100.0,10.0,It was so fun id definitely go again,
FC Oxford,19986230,2026-02-12 21:00:00,100.0,10.0,Justin and zoe,
FC Oxford,19986230,2026-02-12 21:00:00,100.0,10.0,Very helpful and had a nice attitude,
FC Oxford,19986573,2026-02-12 20:00:00,100.0,10.0,"",
FC Oxford,19986573,2026-02-12 20:00:00,100.0,10.0,"His service was top notch, his attentiveness to us was amazing, lovely waiter!",
FC Oxford,19986573,2026-02-12 20:00:00,100.0,10.0,Isaiah,
FC Oxford,19986573,2026-02-12 20:00:00,100.0,10.0,Isaiah was amazing!,
FC Oxford,19986579,2026-02-12 22:00:00,100.0,10.0,"",
FC Oxford,19986579,2026-02-12 22:00:00,100.0,10.0,Friendly service,
FC Oxford,19986579,2026-02-12 22:00:00,100.0,10.0,Had so much fun playing darts got so many extensions for free,
FC Oxford,19986579,2026-02-12 22:00:00,100.0,10.0,Isaiah,
FC Oxford,19986589,2026-02-12 20:00:00,100.0,10.0,"",
FC Oxford,19986589,2026-02-12 20:00:00,100.0,10.0,Great service and great time,
FC Oxford,19986589,2026-02-12 20:00:00,100.0,10.0,"Great service, had a laugh and had us a great time due to consent attention and check ins",
FC Oxford,19986589,2026-02-12 20:00:00,100.0,10.0,Isaiah,
FC Oxford,19986599,2026-02-12 22:00:00,100.0,10.0,"",
FC Oxford,19986599,2026-02-12 22:00:00,100.0,10.0,Carol and Isaiah,
FC Oxford,19986599,2026-02-12 22:00:00,100.0,10.0,Carol and Isaiah were so cool,
FC Oxford,19986996,2026-02-12 21:21:00,100.0,,"Justin, Ella and Lukas were absolute stars, service was brilliant",""
FC Oxford,19995061,2026-02-13 13:30:00,93.5,10.0,"",
FC Oxford,19995061,2026-02-13 13:30:00,93.5,10.0,It was extremely hot in there,
FC Oxford,19995061,2026-02-13 13:30:00,93.5,10.0,Really easy to book and really friendly staff,
FC Oxford,19996788,2026-02-13 19:30:00,100.0,10.0,"",
